root,suffixes
померанец_NOUN,[]
диспут_NOUN,['ант']
чуб_ADJF,"['аст', 'ат']"
скопидом_INFN,['ть']
акуш_ADJF,['ск']
музей_NOUN,[]
огород_ADJF,"['еск', 'н']"
морд_PRTF,['нн']
волок_ADVB,['ом']
кукс_INFN,['ть']
бапт_ADJF,['ск']
субмарин_NOUN,[]
моцарт_ADJF,['ск']
пансион_NOUN,['ат']
комикс_NOUN,[]
гагауз_ADJF,['ск']
е_ADJF,['вш']
фискаль_NOUN,['ств']
паштет_ADJF,['н']
мурч_INFN,['ть']
пяч_INFN,['ть']
муторн_ADJF,[]
нотари_NOUN,"['ат', 'ус']"
медиальн_ADJF,[]
крынк_NOUN,[]
камбуз_NOUN,[]
компьютер_PRTF,['нн']
тротуар_ADJF,['н']
сосуд_NOUN,['ик']
исполн_ADJF,['ск']
вид_PREP,['у']
мя_ADJF,['т']
дам_NOUN,['очк']
усадьб_NOUN,[]
купаж_NOUN,['ни']
охр_PRTF,['енн']
бульвар_ADJF,['н']
обоня_INFN,['ть']
тайп_ADJF,['н']
кабуль_ADJF,['ск']
хорош_INFN,['ть']
палк_NOUN,[]
мешок_NOUN,[]
лазер_ADJF,['н']
пудлинг_ADJF,['ов']
хуж_COMP,[]
митрополит_ADJF,['ск']
себ_NPRO,[]
готич_ADJF,['еск']
вакш_PRTF,['енн']
вампир_NOUN,[]
реванш_INFN,['ть']
мантий_ADJF,['н']
сем_PRTF,"['янн', 'енн']"
запрет_NOUN,['ств']
ры_ADJF,"['т', 'н']"
форточк_NOUN,[]
осок_NOUN,[]
эпонж_NOUN,[]
знах_ADJF,['ск']
тибет_NOUN,"['ец', 'к']"
репорт_ADJF,['ск']
аллерги_NOUN,[]
вертлюж_NOUN,['ок']
песец_NOUN,[]
ре_INFN,['ть']
сульф_ADJF,['н']
олеш_NOUN,"['ник', 'няк']"
пономар_ADJF,['ск']
ларек_NOUN,[]
лесть_NOUN,[]
бацбий_ADJF,['ск']
бюргер_ADJF,['ск']
слыш_PRTF,"['нн', 'авш', 'ащ']"
гарнизон_ADJF,['н']
стад_NOUN,['ость']
бя_NOUN,['к']
шишеч_NOUN,['к']
иезуит_NOUN,"['изм', 'ств']"
ив_ADJF,"['еньк', 'ов']"
сороч_ADJF,['ий']
част_ADJS,['ехоньк']
прям_ADVB,"['ом', 'ик', 'ую', 'о']"
кандаль_NOUN,['ник']
севрюж_NOUN,"['к', 'ин']"
норовл_INFN,['ть']
пасьянс_ADJF,['н']
жух_INFN,['ть']
канал_PRTF,"['нн', 'авш', 'ующ']"
ызвест_INFN,['ть']
номинал_ADJF,['ическ']
ягуар_ADJF,['ов']
водевиль_NOUN,[]
акваланг_NOUN,[]
сателлит_NOUN,[]
лютер_ADJF,['ск']
зефир_ADJF,"['н', 'ов']"
муссон_ADJF,['н']
мажор_ADJF,"['н', 'ск']"
споко_ADJF,['тельн']
тороват_ADJF,[]
зензубель_NOUN,[]
бесед_INFN,"['ть', 'ов']"
морач_INFN,['ть']
алч_NOUN,"['б', 'ость']"
кошель_ADJF,['ов']
драгоман_NOUN,[]
рейтар_NOUN,[]
компон_ADJF,['н']
супплетив_NOUN,['изм']
инспир_PRTF,['нн']
гранат_ADJF,['н']
курчатов_NOUN,['ий']
рож_PRTF,['енн']
ахей_ADJF,['ск']
адат_NOUN,[]
циан_ADJF,"['ов', 'ист']"
протез_INFN,['ть']
индифферент_ADJF,['н']
ерофеич_NOUN,[]
совпад_INFN,['ть']
кет_NOUN,['ск']
воскрес_ADJF,['н']
игол_NOUN,['к']
маклач_INFN,['ть']
штепсель_NOUN,[]
овен_NOUN,['к']
ассирий_ADJF,['ск']
порожн_ADVB,['ом']
кетон_NOUN,[]
салон_NOUN,[]
лет_PRTF,"['нн', 'енн', 'авш', 'ающ', 'евш', 'ящ']"
предполож_NOUN,['ени']
тарант_NOUN,[]
геттер_NOUN,[]
сочень_NOUN,[]
звен_NOUN,[]
бакан_ADJF,['ов']
флакон_NOUN,['чик']
вихр_INFN,['ть']
разн_ADJF,['н']
ропот_ADJF,['н']
детон_INFN,['ть']
ковчег_NOUN,[]
корабль_NOUN,[]
баррель_NOUN,[]
вед_ADJS,['ом']
верч_ADJF,['ен']
нигил_INFN,['ть']
люб_PRED,[]
фармаци_NOUN,[]
доминант_NOUN,[]
реберь_NOUN,[]
лупл_ADJF,['ен']
кляссер_NOUN,[]
гном_ADJF,['ическ']
кадастр_ADJF,['ов']
факультет_NOUN,[]
нумер_NOUN,"['ни', 'атор', 'аци', 'к']"
ям_ADJF,"['к', 'ск', 'ист']"
изувер_INFN,['ть']
трафареч_PRTF,['енн']
чачван_NOUN,[]
обшлаг_NOUN,[]
репресс_INFN,['ть']
изверж_ADJF,['енн']
форсуноч_ADJF,['н']
купеч_ADJF,['еск']
определ_PRTF,['енн']
кратч_ADJF,['айш']
отраж_NOUN,"['ость', 'тель']"
салфетк_NOUN,[]
брат_ADVB,"['ск', 'и']"
бурмистр_ADJF,['ск']
жм_NOUN,['от']
вдовь_ADJF,[]
плутон_NOUN,"['ий', 'изм']"
ментор_NOUN,[]
шквал_NOUN,[]
герой_INFN,['ть']
сенегаль_ADJF,['ск']
шарп_PRTF,['нн']
патриций_NOUN,[]
каникул_ADJF,['ярн']
стеги_NOUN,[]
форштадт_ADJF,['ск']
протест_PRTF,['нн']
вет_NOUN,['к']
стул_NOUN,[]
спект_ADJF,"['ивн', 'ск', 'н']"
корач_NOUN,['ни']
идилли_NOUN,[]
атаман_INFN,['ть']
муравл_ADJF,['ен']
свобожд_PRTF,"['енн', 'авш', 'ающ', 'аем']"
узл_NOUN,"['и', 'ост']"
акушер_ADJF,['ск']
латифунд_NOUN,"['и', 'ист']"
официант_NOUN,['к']
штор_ADJF,['н']
граваци_NOUN,[]
девон_NOUN,[]
кур_VERB,['ник']
зоот_NOUN,['и']
сталакт_ADJF,['ов']
профиль_NOUN,['ост']
штырь_NOUN,[]
вероят_ADJF,['н']
странн_ADVB,[]
взаимн_NOUN,['ость']
облав_NOUN,['щик']
столб_INFN,['ть']
врежд_NOUN,['ени']
шевинг_NOUN,['ни']
градаци_NOUN,[]
крыль_ADJF,['чат']
паспорт_PRTF,['нн']
каравелл_NOUN,[]
швабр_NOUN,[]
фураж_ADJF,['н']
магнат_NOUN,['ств']
искр_ADJF,"['ов', 'ист', 'енн', 'ив', 'ян']"
иноч_NOUN,['еств']
чехард_NOUN,[]
каблук_NOUN,[]
сандал_PRTF,['енн']
герб_NOUN,"['ник', 'арий']"
снег_ADJF,['ов']
кенарь_NOUN,[]
ротатор_ADJF,['н']
щегол_ADJF,['еват']
венет_NOUN,[]
прожект_ADJF,"['ск', 'н']"
абракадабр_NOUN,[]
гав_NOUN,['нь']
латук_NOUN,[]
запальчив_NOUN,['ость']
стремн_ADJF,"['н', 'ист']"
совершен_INFN,['ть']
хоре_NOUN,[]
шалопай_NOUN,[]
буж_NOUN,[]
досад_PRTF,['нн']
фасов_ADJF,['н']
популяр_NOUN,['аци']
ин_ADVB,[]
транжир_PRTF,['енн']
визу_ADJF,['альн']
благочест_NOUN,['и']
сверг_INFN,['ть']
часовн_NOUN,[]
карбонарий_NOUN,[]
вереск_ADJF,['ов']
драж_NOUN,"['ни', 'к', 'атор', 'ени', 'ост']"
золоч_ADJF,['ен']
хабанер_NOUN,[]
репродук_ADJF,['онн']
стас_NOUN,[]
маль_ADJF,"['ск', 'ов', 'еск', 'еч']"
чуж_ADJF,['н']
боль_ADVB,"['н', 'о']"
споко_PRTF,['енн']
кролик_ADJF,['ов']
обиход_INFN,['ть']
сатин_ADJF,['ов']
что_NPRO,[]
гляд_ADVB,['у']
фалд_INFN,['ть']
лебяж_ADJF,['ий']
черед_NOUN,"['ост', 'ани']"
аккредит_INFN,['ть']
одолж_PRTF,['енн']
альбин_NOUN,['изм']
выраз_INFN,['ть']
мещ_ADJF,"['ск', 'енн', 'ич']"
архимандрит_ADJF,['ск']
агностик_NOUN,[]
такелаж_ADJF,['н']
бархан_NOUN,[]
глобус_ADJF,['н']
бригад_INFN,['ть']
демпф_NOUN,['ни']
лезгин_NOUN,['к']
кисель_ADJF,['н']
башкир_ADJF,['ск']
обня_INFN,['ть']
нансук_NOUN,[]
распя_PRTF,['т']
бункер_PRTF,['нн']
комар_ADJF,['ин']
верн_ADJF,['ейш']
стручк_ADJF,"['ов', 'оват']"
глютин_INFN,['ть']
карточк_NOUN,[]
повстан_ADJF,['еск']
сортир_NOUN,[]
кондици_NOUN,['ер']
доцент_ADJF,['ск']
ориент_PRTF,"['нн', 'анн', 'авш', 'ующ']"
кивер_NOUN,[]
академ_ADJF,"['ическ', 'ичн']"
крамол_NOUN,[]
сибир_ADVB,['ск']
зюйд_ADJF,['ов']
дилемм_ADJF,['н']
элизий_NOUN,[]
бефстроганов_NOUN,[]
фил_PRTF,['нн']
бизон_ADJF,['ов']
землян_ADJF,['н']
изюбрь_NOUN,[]
ветл_NOUN,[]
режисс_PRTF,['нн']
герменевт_NOUN,['ик']
особл_INFN,['ть']
шурш_NOUN,['ни']
анкет_ADJF,['н']
промежуточ_ADJF,['н']
косн_INFN,['ть']
тыр_INFN,['ть']
стеарин_ADJF,['ов']
подпоручик_NOUN,[]
гинекей_NOUN,[]
рект_PRTF,['нн']
ирон_INFN,['ть']
кайзер_NOUN,[]
лунк_NOUN,['ни']
отрок_NOUN,['иц']
хрон_INFN,['ть']
смрад_NOUN,[]
монополи_NOUN,[]
нафт_NOUN,['ол']
палисандр_ADJF,['ов']
суфл_ADJF,['ск']
трасс_ADJF,['ов']
постанавл_INFN,['ть']
помаж_INFN,['ть']
предупрежд_NOUN,['ени']
атак_PRTF,['нн']
быч_INFN,['ть']
лице_NOUN,['ист']
ирриг_NOUN,"['аци', 'атор']"
рыс_INFN,['ть']
фашин_NOUN,['ник']
жернов_NOUN,[]
сес_INFN,['ть']
систол_ADJF,['ическ']
пес_NOUN,['ик']
пират_ADJF,['ск']
белуж_ADJF,['ий']
демпфер_NOUN,[]
экран_PRTF,['нн']
балык_NOUN,[]
загс_NOUN,[]
тюлен_NOUN,"['ин', 'щик', 'енок']"
пурген_NOUN,[]
тал_ADJS,[]
тетани_NOUN,[]
девясил_NOUN,[]
сыть_NOUN,[]
фарш_ADJF,"['ев', 'нн']"
качеств_NOUN,[]
эмбри_NOUN,['он']
переста_PRTF,['ющ']
мочал_ADJF,['ист']
лам_NOUN,"['ист', 'изм', 'ни', 'и', 'ани']"
резюм_PRTF,['нн']
шельф_NOUN,[]
исправ_NOUN,['ниц']
сидер_NOUN,"['ит', 'оз']"
стадион_ADJF,['н']
спиннинг_ADJF,['ов']
насмороч_ADJF,['н']
лавиров_NOUN,['к']
таволж_ADJF,['ан']
омут_ADJF,['ист']
конфесси_ADJF,['альн']
парано_NOUN,['ик']
рычаг_NOUN,[]
слесар_NOUN,"['н', 'ств']"
чибис_NOUN,['енок']
детал_PRTF,['нн']
резонанс_ADJF,['н']
лафит_NOUN,['ник']
номи_NOUN,[]
лапл_PRTF,['енн']
спесь_NOUN,[]
сиволап_ADJF,[]
гост_ADJF,"['ев', 'ин', 'иничн']"
мамонт_NOUN,[]
джаз_NOUN,[]
тонч_PRTF,['енн']
книг_NOUN,[]
трох_NOUN,['оид']
раззяв_NOUN,[]
хмурь_NOUN,[]
мирз_NOUN,[]
подобл_PRTF,"['енн', 'явш', 'ем', 'ющ']"
лиман_ADJF,['н']
овражь_NOUN,[]
фасов_INFN,['ть']
историй_NOUN,['к']
горч_ADJF,"['айш', 'н']"
мелин_NOUN,['ит']
марионеточ_ADJF,['н']
подтверд_ADJF,['тельн']
гяур_NOUN,[]
забрал_NOUN,[]
ламут_ADJF,['ск']
проповед_ADJF,['еск']
цигейк_NOUN,[]
скелет_ADJF,['н']
эскалаци_NOUN,[]
ыскаж_ADJF,['енн']
шуров_NOUN,['к']
калейдоскоп_ADJF,['ическ']
мостов_NOUN,['щик']
спираль_NOUN,['к']
урч_NOUN,['ни']
суди_NOUN,[]
таблит_ADJF,['чат']
обита_INFN,['ть']
тавр_ADJF,"['ов', 'ен']"
плебисцит_ADJF,"['н', 'арн']"
конкистадор_NOUN,[]
претенз_NOUN,['и']
страх_PRTF,"['нн', 'авш', 'анн', 'ующ']"
затхл_NOUN,['ость']
мокш_NOUN,"['ин', 'к']"
молч_ADJF,"['н', 'ив']"
контражур_NOUN,[]
простоволос_INFN,['ть']
блаженн_ADJF,['еньк']
яиц_ADJF,['к']
буржуй_NOUN,['к']
ресторан_NOUN,['чик']
сыч_NOUN,['онок']
бензоин_ADJF,['ов']
предъяв_ADJF,['ск']
кран_ADJF,"['ов', 'н']"
синдик_NOUN,['ат']
ревиз_ADJF,['ск']
хвощ_NOUN,[]
мелк_NOUN,['от']
дедвейт_NOUN,[]
ссад_NOUN,['ин']
капитон_PRTF,['нн']
чагатай_ADJF,['ск']
набат_NOUN,[]
почк_PRTF,['ий']
терза_INFN,['ть']
ерунд_NOUN,['ик']
скоморош_ADJF,"['ий', 'еск']"
легоч_ADJF,['н']
ты_NOUN,['нь']
калган_PRTF,['н']
бурк_NOUN,['нь']
бостон_NOUN,[]
костер_NOUN,[]
наркот_ADJF,"['еск', 'ическ']"
фехт_ADJF,['н']
корд_NOUN,[]
ганзей_ADJF,['ск']
погреб_PRTF,"['енн', 'ш']"
проклам_ADJF,['онн']
пакгауз_NOUN,[]
мошон_ADJF,['н']
гаичк_NOUN,[]
чеш_ADJF,['ск']
молоть_NOUN,['б']
ш_NOUN,['в']
сайк_NOUN,[]
скарб_ADJF,['ов']
ме_NOUN,['л']
смерч_NOUN,[]
грейдер_NOUN,[]
черт_ADJS,['ов']
багульник_NOUN,[]
мак_ADJS,['ов']
тишь_NOUN,[]
сис_ADJF,['яст']
жимолост_ADJF,['н']
пяст_ADJF,['н']
ромб_NOUN,"['ик', 'оид']"
вакуоль_ADJF,['н']
ры_PRTF,['т']
мщ_INFN,['ть']
авангард_ADJF,"['ск', 'н']"
респондент_NOUN,[]
пленк_NOUN,[]
муш_ADJF,['ин']
хул_ADJF,['ен']
синтагм_ADJF,['еск']
шероховат_ADJF,[]
кунжут_NOUN,[]
стернь_NOUN,[]
шн_NOUN,['ость']
дез_NOUN,"['ист', 'и']"
нищ_ADJF,"['л', 'ск']"
комингс_NOUN,[]
гад_ADVB,['нн']
разреш_INFN,['ть']
энциклопед_ADJF,"['ичн', 'ическ']"
шнек_NOUN,[]
пиастр_NOUN,[]
костюм_INFN,['ть']
довле_PRTF,['ющ']
сущ_NOUN,"['ост', 'н', 'еств', 'ани']"
крупн_ADJF,['енн']
церков_ADJF,['н']
бле_INFN,['ть']
пуловер_NOUN,[]
дальн_ADJF,[]
жур_PRTF,['енн']
облигаци_NOUN,[]
низверж_NOUN,['ени']
росс_ADJF,['ск']
вундеркинд_NOUN,[]
карикатур_NOUN,['ист']
корчм_NOUN,"['к', 'арь']"
малодуш_ADJF,['н']
дискредит_INFN,['ть']
ворон_INFN,['ть']
бакалей_NOUN,['щик']
арон_ADJF,['ые']
торж_ADJF,['енн']
манк_NOUN,"['к', 'ни']"
лемех_NOUN,[]
конт_NOUN,['к']
врежд_INFN,['ть']
вымпел_NOUN,[]
сатур_NOUN,"['атор', 'аци']"
канцер_NOUN,[]
сыч_ADJF,"['ин', 'ен']"
модальн_NOUN,['ость']
бункер_ADJF,['н']
изол_PRTF,"['ющ', 'авш', 'анн', 'ующ']"
прямл_ADJF,['ен']
приятель_ADJF,['ск']
линч_PRTF,['нн']
герой_NOUN,['ств']
преследова_NOUN,['ниц']
брень_INFN,['ть']
посвящ_ADJF,['енн']
распоряж_INFN,['ть']
верблюж_NOUN,"['ин', 'ат', 'ок']"
перил_NOUN,[]
импозантн_ADJF,[]
тату_NOUN,['к']
меланхол_NOUN,"['и', 'ик', 'есх']"
груш_VERB,['ник']
болтай_NOUN,[]
бир_VERB,['л']
албан_NOUN,"['ец', 'к', 'ц']"
чурк_NOUN,[]
караим_NOUN,['к']
сумятиц_NOUN,[]
горбл_PRTF,['енн']
тиристор_ADJF,['н']
конь_NOUN,[]
фирм_NOUN,[]
совмест_INFN,['ть']
настропал_INFN,['ть']
калмык_NOUN,[]
глаук_NOUN,['ом']
абцуг_NOUN,[]
хитин_NOUN,[]
лир_ADJF,"['еск', 'н', 'ичн']"
ветл_ADJF,['ов']
шоссе_ADJF,['н']
швеллер_NOUN,[]
скак_ADJF,"['ов', 'тельн']"
канв_NOUN,[]
квохч_PRTF,['ущ']
худш_PRTF,['енн']
слюд_ADJF,"['ист', 'ов', 'ян']"
пло_NOUN,"['ец', 'их']"
малах_NOUN,"['чик', 'ит']"
штатив_NOUN,[]
надзир_NOUN,"['ниц', 'тель']"
конкрет_INFN,['ть']
бургон_NOUN,['ск']
кряж_INFN,['ть']
повес_NOUN,[]
оле_NOUN,['ин']
миф_NOUN,[]
порох_NOUN,['ниц']
надсад_ADJF,['н']
порица_NOUN,['ни']
ливрей_ADJF,['н']
неуклюж_NOUN,['есть']
репрезент_PRTF,['нн']
пейзан_ADJF,['ск']
урод_ADJF,['лив']
элит_NOUN,['ост']
тетерев_ADJF,['ин']
манган_ADJF,['ов']
клевет_ADJF,['еск']
шток_ADJF,['ов']
чеснок_NOUN,[]
блош_ADJF,"['ист', 'ин', 'лив']"
темперамент_NOUN,['ость']
теперь_ADVB,[]
истяз_INFN,['ть']
вдохнов_INFN,['ть']
континуум_NOUN,[]
шумовк_NOUN,[]
порфир_NOUN,[]
дынь_NOUN,['к']
деряб_NOUN,[]
барвиноч_NOUN,['ек']
пас_VERB,[]
каверз_INFN,['ть']
гормон_NOUN,[]
сбру_NOUN,[]
вокзал_NOUN,[]
пелит_ADJF,['ов']
нт_NOUN,[]
эстокад_NOUN,[]
перлюстр_INFN,['ть']
ловч_ADJF,[]
параметр_NOUN,[]
юзг_NOUN,[]
кикс_NOUN,[]
риск_INFN,['ть']
чумак_INFN,['ть']
дул_NOUN,[]
доход_ADJF,['н']
гангстер_NOUN,"['ств', 'изм']"
адалин_NOUN,[]
скоромн_INFN,['ть']
млад_ADJF,"['еск', 'ш']"
сосул_GRND,[]
слых_CONJ,['ть']
чертополох_NOUN,[]
сач_PRTF,['енн']
патин_PRTF,['нн']
эмбрион_ADJF,['альн']
шальвар_NOUN,[]
сыворотк_NOUN,[]
ладон_NOUN,['к']
пашь_NOUN,[]
пав_ADJF,"['ий', 'ш']"
коралл_NOUN,[]
джемпер_NOUN,[]
колошмач_PRTF,['енн']
схем_ADJF,"['ичн', 'н', 'еск']"
тюрьм_NOUN,[]
флюс_INFN,['ть']
хлопч_NOUN,"['ник', 'ик']"
лямз_ADJF,['енн']
амт_NOUN,[]
щепоть_NOUN,[]
скоб_ADJF,"['очн', 'ян', 'чат']"
юр_COMP,['ч']
брюнет_NOUN,['к']
фокстрот_ADJF,['н']
фонар_INFN,['ть']
механ_INFN,['ть']
гард_NOUN,[]
урбан_ADJF,"['ск', 'ическ']"
инфантиль_ADJF,['н']
ландыш_NOUN,[]
екатерин_ADJF,['ск']
туф_ADJF,['ов']
прямл_INFN,['ть']
бутадиен_NOUN,[]
стрекоч_PRTF,['ущ']
обрес_INFN,['ти']
публик_NOUN,"['аци', 'ани']"
дуг_ADJF,['ов']
вым_NOUN,['ечк']
шантрап_NOUN,[]
спир_ADJF,['н']
трансмисси_NOUN,[]
брав_ADVB,[]
бурс_NOUN,['ак']
дроссел_PRTF,['нн']
лейк_NOUN,"['ом', 'оз', 'и']"
пионер_ADJF,['ск']
гривн_NOUN,[]
пед_ADJF,['ическ']
глаз_ADJS,['оньк']
параш_NOUN,[]
лещ_ADJF,['ов']
миндал_ADJF,['ев']
конкрет_ADJF,['н']
тих_ADJF,"['оньк', 'еньк']"
восприя_NOUN,['ти']
хаз_NOUN,['ов']
басон_ADJF,['н']
стал_INFN,['ть']
спин_VERB,['ник']
мебель_NOUN,[]
стерн_ADJF,['ев']
науст_INFN,['ть']
тырл_NOUN,[]
сетова_NOUN,['ни']
инструкц_NOUN,['и']
праздн_PRTF,"['нн', 'ем', 'ующ']"
этим_NOUN,['он']
фуникулер_ADJF,['н']
сооруж_INFN,['ть']
робч_COMP,[]
дл_PRTF,"['енн', 'ивш', 'ящ']"
спардек_NOUN,[]
ужас_NOUN,[]
квитанци_ADJF,['онн']
поласк_NOUN,['ни']
полсть_NOUN,[]
редеч_ADJF,['н']
гардин_ADJF,['н']
транше_NOUN,[]
блеск_INFN,"['ть', 'ив']"
комар_NOUN,"['ик', 'ник']"
пономарь_NOUN,[]
налим_ADJF,['ий']
воронь_NOUN,[]
интерн_INFN,['ть']
ловл_NOUN,['ени']
ялов_NOUN,"['к', 'ость', 'иц']"
епитрахиль_NOUN,[]
агент_ADJF,"['н', 'ск', 'ивн']"
вальс_NOUN,[]
конопач_ADJF,['ен']
мыт_ADJS,[]
осокор_NOUN,['ник']
коленкор_ADJF,['ов']
зуек_NOUN,[]
инфекци_ADJF,['онн']
пт_ADJF,['ий']
камбодж_NOUN,"['ец', 'к']"
киргиз_ADJF,['ск']
